40.13743591,67.3646698,71.30279541,81.15713501,80.52754211,96.47090149
27.8279953,25.6628933,1.568239927,74.17807007,98.94282532,0.941842794
16.04415131,8.989656448,43.1144371,43.76639175,25.84420395,95.35984039
16.28215981,3.095060587,40.19826126,7.798057556,17.44840813,7.363420486
64.65871429,32.27176666,27.52954865,41.06316376,69.46074677,29.3299675
41.0073204,79.01288605,98.53739166,33.93751907,1.698869467,58.2484436
41.27667999,29.72580147,80.25873566,71.05542755,33.90906906,80.7886734
71.2730484,23.52822495,69.6100769,31.22881126,69.25478363,4.031020164
32.62062073,48.04747009,41.75991821,79.87734985,11.03868484,5.464863777
63.31789017,25.46018982,73.44882202,15.17562294,10.97385311,56.43066788
20.75611305,34.0606575,27.71683884,59.29912186,29.05775261,31.48125458
18.60135269,4.493385315,35.65862656,95.62368774,39.88784027,41.23550034
58.33589935,48.24280548,43.34571457,24.314785,55.90221786,51.00474548
8.071464539,20.6017189,94.49710083,93.99711609,31.09516525,73.35106659
45.79714584,86.45345306,12.15499687,11.43327904,29.55807495,45.09993744
90.57298279,58.86285782,64.59513092,98.42532349,80.79410553,32.2397995
26.13682747,75.49082947,34.78326797,63.29758072,30.96175194,7.410788536
78.52122498,92.78830719,10.44322872,59.88563919,37.581604,40.87609482
37.89025497,33.10168839,18.54025078,90.25696564,40.1036377,57.29535675
28.96650505,54.29411697,7.76846981,57.48649216,84.14276123,76.34201813
91.93770599,8.069133759,43.27595139,24.51739311,40.9597168,58.03871155
63.17424011,63.43719482,95.92708588,86.01624298,72.45587921,65.18861389
62.76420212,41.00366974,54.20292664,7.495033741,65.87632751,80.76892853
42.84563828,96.0422821,49.43767166,43.88263702,40.63816833,41.68790054
9.797382355,11.46233082,97.29666901,75.99790192,95.03307343,79.7012558
56.10401154,92.34451294,21.77998352,24.56788445,64.55709076,72.1003952
69.4485321,62.02095795,37.89912415,37.86061859,51.60881424,69.33535004
91.37175751,34.77264023,39.58442688,39.7243576,22.33231735,73.08335876
83.48171997,14.9245739,28.15034485,52.65731812,58.27581787,19.23069954
2.262920141,47.99782562,50.33711624,27.0359211,74.85327148,77.36460876
54.33605957,21.94091034,13.87323189,58.11764145,45.64703751,6.985104084
91.61640167,99.3731308,51.72558594,20.96989822,90.4373703,24.80695915
43.02611542,13.04204464,96.53644562,7.87088871,28.30147743,95.04134369
67.79476929,2.888578176,55.750103,89.54462433,66.75383759,81.98832703
50.24539185,34.53916168,90.92041016,11.14329147,89.01273346,21.94694328
51.37374878,54.76685333,65.72563934,65.2376709,28.13814354,18.42241859
46.29800415,92.29545593,44.11146545,90.03338623,36.80560684,23.69203568
35.34726334,53.82463455,69.29945374,23.15966415,1.42211318,92.54505157
40.4834137,40.64213181,6.449115276,94.99055481,29.46590233,25.75041008
26.97315788,84.72454834,75.60926056,84.6187439,98.40460205,25.59111786
5.55934906,82.62255096,70.05142975,44.12162399,76.1282959,71.44863892
24.38451576,67.2427597,49.7070961,49.20062256,58.08784485,66.48715973
97.90779114,72.18950653,15.54356766,76.95068359,60.56734467,77.28833008
6.09162426,99.67713928,22.3737545,83.48932648,26.80438232,75.88459015
39.02914429,33.98060608,32.61439896,38.2569313,50.81665421,30.84654808
